Country,StockCode,Quantity,UnitPrice,Total Amount
Norway,21094,72,0.85,61.2
Norway,21115,12,13.5,81.0
Norway,21121,48,1.25,60.0
Norway,21125,60,1.25,75.0
Norway,21135,8,1.69,13.52
Norway,21154,20,2.5,25.0
Norway,21156,24,5.85,46.8
Norway,21158,48,0.78,18.72
Norway,21159,48,0.78,18.72
Norway,21162,48,0.78,18.72
Norway,21165,60,3.1399999999999997,89.88
Norway,21166,36,5.98,71.75999999999999
Norway,21169,108,4.59,159.48
Norway,21171,12,1.45,17.4
Norway,21175,108,6.71,230.28
Norway,21181,108,5.800000000000001,202.8
Norway,21194,12,0.65,7.800000000000001
Norway,21206,24,1.65,39.6
Norway,21207,12,1.65,19.8
Norway,21208,12,0.39,4.68
Norway,21209,12,0.39,4.68
Norway,21210,24,1.45,34.8
Norway,21212,216,2.62,103.19999999999999
Norway,21213,168,1.52,76.8
Norway,21216,52,13.45,223.8
Norway,21217,12,8.95,107.4
Norway,21218,24,3.25,78.0
Norway,21232,36,3.75,45.0
Norway,21248,24,2.9,34.8
Norway,21249,18,5.9,53.10000000000001
Norway,21251,12,5.9,35.400000000000006
Norway,21257,2,7.95,15.9
Norway,21260,24,6.5,78.0
Norway,21314,16,4.2,33.6
Norway,21340,1,12.75,12.75
Norway,21344,5,9.95,49.75
Norway,21380,6,2.95,17.700000000000003
Norway,21381,60,1.69,101.4
Norway,21394,48,0.39,18.72
Norway,21395,48,0.39,18.72
Norway,21426,12,2.1,25.200000000000003
Norway,21479,16,12.25,64.0
Norway,21481,50,23.85,173.10000000000002
Norway,21484,24,3.45,82.80000000000001
Norway,21485,6,4.95,29.700000000000003
Norway,21506,24,0.84,10.08
Norway,21507,12,0.42,5.04
Norway,21508,12,0.42,5.04
Norway,21520,24,0.84,10.08
Norway,21533,12,9.9,59.400000000000006
Norway,21563,12,2.95,35.400000000000006
Norway,21564,12,2.95,35.400000000000006
Norway,21578,6,2.25,13.5
Norway,21584,20,1.65,33.0
Norway,21592,24,1.25,30.0
Norway,21622,4,4.95,19.8
Norway,21638,12,2.1,25.200000000000003
Norway,21668,24,2.5,30.0
Norway,21669,60,5.4,82.19999999999999
Norway,21670,24,2.5,30.0
Norway,21671,12,1.25,15.0
Norway,21672,60,2.5,75.0
Norway,21673,12,1.25,15.0
Norway,21682,4,4.95,19.8
Norway,21700,12,0.85,10.2
Norway,21704,12,0.85,10.2
Norway,21715,16,5.1,40.8
Norway,21716,16,5.1,40.8
Norway,21731,144,9.899999999999999,237.6
Norway,21733,12,5.9,35.400000000000006
Norway,21735,2,12.75,25.5
Norway,21745,4,3.75,15.0
Norway,21749,48,1.85,88.80000000000001
Norway,21750,24,2.1,50.400000000000006
Norway,21754,3,5.95,17.85
Norway,21755,15,24.4,91.95
Norway,21756,9,18.15,54.45
Norway,21770,6,14.850000000000001,29.700000000000003
Norway,21786,48,0.84,20.16
Norway,21787,96,0.85,81.6
Norway,21788,72,1.7,61.199999999999996
Norway,21789,72,1.7,61.199999999999996
Norway,21790,12,0.85,10.2
Norway,21791,12,1.25,15.0
Norway,21829,36,0.21,7.56
Norway,21832,36,3.3,59.400000000000006
Norway,21864,12,2.1,25.200000000000003
Norway,21866,12,1.25,15.0
Norway,21870,48,2.5,60.0
Norway,21871,84,4.15,119.4
Norway,21872,36,3.75,45.0
Norway,21873,48,2.5,60.0
Norway,21874,120,5.4,164.4
Norway,21877,12,1.25,15.0
Norway,21889,12,1.25,15.0
Norway,21906,2,6.75,13.5
Norway,21908,96,8.4,201.60000000000002
Norway,21912,8,7.5,30.0
Norway,21914,60,6.25,75.0
Norway,21915,36,3.75,45.0
Norway,21917,24,0.42,10.08
Norway,21918,24,0.42,10.08
Norway,21922,2,7.95,15.9
Norway,21934,10,1.65,16.5
Norway,21967,96,0.58,27.839999999999996
Norway,21973,16,1.45,23.2
Norway,21975,24,0.55,13.2
Norway,21976,48,1.1,26.4
Norway,21977,192,2.0700000000000003,90.0
Norway,21980,96,0.58,27.839999999999996
Norway,21981,156,0.8699999999999999,45.239999999999995
Norway,21982,96,0.58,27.839999999999996
Norway,21983,96,0.58,27.839999999999996
Norway,21984,96,0.58,27.839999999999996
Norway,22027,12,0.42,5.04
Norway,22028,12,0.42,5.04
Norway,22053,10,1.25,12.5
Norway,22064,12,1.65,19.8
Norway,22090,40,2.55,102.0
Norway,22092,24,2.5,30.0
Norway,22094,24,2.5,30.0
Norway,22095,24,2.5,30.0
Norway,22098,36,0.39,14.04
Norway,22112,27,19.8,133.65
Norway,22114,40,20.65,165.2
Norway,22120,3,9.95,29.85
Norway,22138,15,14.850000000000001,74.25
Norway,22139,15,9.9,74.25
Norway,22167,2,9.95,19.9
Norway,22169,2,8.5,17.0
Norway,22170,4,6.75,27.0
Norway,22171,4,8.5,34.0
Norway,22173,8,2.95,23.6
Norway,22175,6,2.95,17.700000000000003
Norway,22176,6,2.95,17.700000000000003
Norway,22178,6,1.95,11.7
Norway,22179,38,19.45,237.3
Norway,22181,12,0.85,10.2
Norway,22195,12,1.65,19.8
Norway,22196,12,0.85,10.2
Norway,22197,444,3.86,338.4
Norway,22198,98,3.0999999999999996,151.7
Norway,22199,24,3.75,90.0
Norway,22200,24,3.75,90.0
Norway,22201,24,3.75,90.0
Norway,22211,12,0.83,9.96
Norway,22212,6,2.1,12.6
Norway,22232,32,0.59,18.88
Norway,22236,4,12.75,51.0
Norway,22308,6,2.55,15.3
Norway,22309,6,2.55,15.3
Norway,22315,96,3.75,120.0
Norway,22326,24,8.850000000000001,70.80000000000001
Norway,22331,48,1.45,69.6
Norway,22333,48,1.45,69.6
Norway,22337,24,0.65,15.6
Norway,22348,36,1.7,30.599999999999998
Norway,22354,20,3.75,75.0
Norway,22361,6,2.95,17.700000000000003
Norway,22367,8,1.95,15.6
Norway,22371,8,8.5,34.0
Norway,22372,4,4.25,17.0
Norway,22390,24,2.55,61.2
Norway,22412,12,2.1,25.200000000000003
Norway,22413,24,8.850000000000001,70.80000000000001
Norway,22416,16,1.45,23.2
Norway,22417,72,1.6500000000000001,39.599999999999994
Norway,22418,24,0.85,20.4
Norway,22423,28,127.5,357.0
Norway,22424,2,12.75,25.5
Norway,22426,4,3.75,15.0
Norway,22427,3,5.95,17.85
Norway,22429,4,4.25,17.0
Norway,22430,4,4.95,19.8
Norway,22444,96,1.06,101.76
Norway,22457,6,2.95,17.700000000000003
Norway,22466,12,1.95,23.4
Norway,22467,36,12.75,91.80000000000001
Norway,22468,36,12.7,223.8
Norway,22485,2,12.75,25.5
Norway,22489,72,1.26,30.240000000000002
Norway,22491,24,0.85,20.4
Norway,22492,36,0.65,23.4
Norway,22494,60,3.75,75.0
Norway,22495,6,2.95,17.700000000000003
Norway,22505,12,4.95,59.400000000000006
Norway,22530,108,1.26,45.36
Norway,22531,48,0.84,20.16
Norway,22534,108,1.26,45.36
Norway,22535,24,0.42,10.08
Norway,22536,60,0.42,25.2
Norway,22539,48,0.84,20.16
Norway,22540,48,0.84,20.16
Norway,22543,48,0.84,20.16
Norway,22544,72,1.26,30.240000000000002
Norway,22547,48,0.84,20.16
Norway,22550,12,11.25,45.0
Norway,22551,96,8.25,158.4
Norway,22553,48,3.3,79.2
Norway,22554,120,8.25,198.0
Norway,22555,108,6.6,178.2
Norway,22556,84,6.6,138.60000000000002
Norway,22557,84,4.949999999999999,138.6
Norway,22558,96,4.43,141.12
Norway,22560,48,2.5,60.0
Norway,22561,48,3.3,79.2
Norway,22562,12,1.25,15.0
Norway,22567,48,2.5,60.0
Norway,22568,48,3.39,162.72
Norway,22569,24,3.39,81.36
Norway,22570,24,3.39,81.36
Norway,22580,24,5.95,142.8
Norway,22585,12,1.25,15.0
Norway,22587,48,0.85,40.8
Norway,22596,12,1.25,15.0
Norway,22614,144,0.8699999999999999,41.75999999999999
Norway,22615,156,0.8699999999999999,45.239999999999995
Norway,22617,15,14.850000000000001,74.25
Norway,22619,16,3.75,60.0
Norway,22620,24,2.7,32.4
Norway,22621,12,1.65,19.8
Norway,22622,4,11.95,47.8
Norway,22624,26,59.5,221.0
Norway,22625,22,33.15,176.8
Norway,22626,18,42.5,153.0
Norway,22627,22,42.5,187.0
Norway,22628,44,14.850000000000001,217.8
Norway,22629,24,3.9,46.8
Norway,22630,60,9.75,117.0
Norway,22631,48,7.8,93.6
Norway,22632,12,2.1,25.200000000000003
Norway,22634,56,55.349999999999994,487.6
Norway,22635,60,75.25,527.4
Norway,22636,26,23.8,200.60000000000002
Norway,22645,36,4.35,52.199999999999996
Norway,22646,12,1.45,17.4
Norway,22650,24,1.45,34.8
Norway,22652,30,3.3,49.5
Norway,22654,12,17.85,71.4
Norway,22659,12,1.95,23.4
Norway,22661,10,0.85,8.5
Norway,22665,48,8.45,132.0
Norway,22666,102,16.5,272.1
Norway,22667,96,13.55,254.40000000000003
Norway,22668,15,5.9,44.25
Norway,22670,60,3.75,75.0
Norway,22688,12,6.75,81.0
Norway,22690,4,15.9,31.8
Norway,22692,2,8.25,16.5
Norway,22693,504,4.43,538.8000000000001
Norway,22694,6,2.1,12.6
Norway,22697,12,2.95,35.400000000000006
Norway,22698,12,2.95,35.400000000000006
Norway,22701,12,5.9,35.400000000000006
Norway,22714,12,0.42,5.04
Norway,22716,24,0.84,10.08
Norway,22720,96,62.25,441.6
Norway,22722,8,7.9,31.6
Norway,22723,4,3.95,15.8
Norway,22726,12,11.25,45.0
Norway,22727,16,7.5,60.0
Norway,22728,24,15.0,90.0
Norway,22730,8,7.5,30.0
Norway,22745,6,2.1,12.6
Norway,22746,6,2.1,12.6
Norway,22747,6,2.1,12.6
Norway,22748,6,2.1,12.6
Norway,22752,24,7.65,183.6
Norway,22753,12,0.85,10.2
Norway,22761,5,49.9,124.75
Norway,22762,4,29.9,59.8
Norway,22770,2,14.95,29.9
Norway,22771,48,5.0,60.0
Norway,22772,24,2.5,30.0
Norway,22773,36,3.75,45.0
Norway,22775,12,1.25,15.0
Norway,22779,12,12.75,51.0
Norway,22780,12,12.75,51.0
Norway,22782,1,24.95,24.95
Norway,22784,9,14.850000000000001,44.55
Norway,22801,8,7.5,30.0
Norway,22805,24,2.5,30.0
Norway,22807,12,5.9,35.400000000000006
Norway,22814,24,0.84,10.08
Norway,22831,6,2.95,17.700000000000003
Norway,22835,16,9.9,79.2
Norway,22842,14,20.25,94.5
Norway,22843,2,6.75,13.5
Norway,22844,4,8.5,34.0
Norway,22846,3,16.95,50.85
Norway,22847,16,80.75,255.2
Norway,22848,8,48.849999999999994,127.6
Norway,22849,2,16.95,33.9
Norway,22853,6,3.25,19.5
Norway,22863,8,2.95,23.6
Norway,22865,12,2.1,25.200000000000003
Norway,22866,12,2.1,25.200000000000003
Norway,22892,12,1.25,15.0
Norway,22894,2,9.95,19.9
Norway,22895,6,3.25,19.5
Norway,22898,8,1.95,15.6
Norway,22899,28,6.300000000000001,58.800000000000004
Norway,22912,3,4.95,14.85
Norway,22913,3,4.95,14.85
Norway,22914,6,9.9,29.7
Norway,22922,12,0.85,10.2
Norway,22929,2,65.0,130.0
Norway,22931,6,2.55,15.3
Norway,22932,6,2.55,15.3
Norway,22937,6,2.55,15.3
Norway,22938,12,1.95,23.4
Norway,22941,10,17.0,85.0
Norway,22945,24,1.7,20.4
Norway,22949,12,1.45,17.4
Norway,22951,24,0.55,13.2
Norway,22952,24,0.55,13.2
Norway,22955,6,2.1,12.6
Norway,22956,24,4.2,50.400000000000006
Norway,22961,48,2.9,69.6
Norway,22962,24,1.7,20.4
Norway,22963,24,1.7,20.4
Norway,22964,30,6.300000000000001,63.00000000000001
Norway,22965,12,4.2,25.2
Norway,22966,60,3.75,75.0
Norway,22972,48,1.45,69.6
Norway,22975,48,1.25,60.0
Norway,22978,12,7.5,45.0
Norway,22979,48,5.8,69.6
Norway,22980,24,3.3,39.6
Norway,22981,12,1.45,17.4
Norway,22982,36,3.75,45.0
Norway,22993,24,2.5,30.0
Norway,22994,120,1.26,50.4
Norway,22998,168,1.26,70.56
Norway,23000,72,1.26,30.240000000000002
Norway,23002,72,1.26,30.240000000000002
Norway,23004,144,1.68,60.480000000000004
Norway,23014,6,3.95,23.700000000000003
Norway,23019,4,8.25,33.0
Norway,23027,12,2.08,24.96
Norway,23028,12,1.65,19.8
Norway,23029,12,1.65,19.8
Norway,23031,12,1.65,19.8
Norway,23032,12,1.65,19.8
Norway,23034,12,1.45,17.4
Norway,23048,4,4.15,16.6
Norway,23049,6,8.25,49.5
Norway,23050,6,8.25,49.5
Norway,23051,6,8.25,49.5
Norway,23052,6,8.25,49.5
Norway,23053,6,8.25,49.5
Norway,23054,6,8.25,49.5
Norway,23073,2,12.5,25.0
Norway,23074,6,2.08,12.48
Norway,23080,12,8.25,99.0
Norway,23084,24,4.16,49.92
Norway,23088,16,1.25,20.0
Norway,23089,12,1.95,23.4
Norway,23096,12,1.65,19.8
Norway,23108,2,6.25,12.5
Norway,23110,2,5.75,11.5
Norway,23112,2,7.5,15.0
Norway,23118,14,22.5,105.0
Norway,23122,12,0.83,9.96
Norway,23127,12,4.95,59.400000000000006
Norway,23144,12,0.83,9.96
Norway,23145,12,0.95,11.4
Norway,23160,24,1.25,30.0
Norway,23163,8,2.49,19.92
Norway,23164,8,4.95,39.6
Norway,23165,120,6.199999999999999,178.79999999999998
Norway,23166,108,3.33,114.84
Norway,23167,204,2.21,142.44
Norway,23168,24,2.5,30.0
Norway,23169,66,15.8,252.3
Norway,23171,12,1.65,19.8
Norway,23172,12,1.65,19.8
Norway,23174,4,4.15,16.6
Norway,23175,4,3.25,13.0
Norway,23176,8,2.25,18.0
Norway,23184,20,14.850000000000001,99.0
Norway,23187,48,0.29,13.919999999999998
Norway,23192,12,1.65,19.8
Norway,23197,48,2.9,69.6
Norway,23198,132,6.85,172.2
Norway,23199,10,2.08,20.8
Norway,23201,10,2.08,20.8
Norway,23214,12,2.08,24.96
Norway,23215,12,2.08,24.96
Norway,23229,36,7.5,135.0
Norway,23234,12,2.89,34.68
Norway,23236,12,5.78,34.68
Norway,23239,6,4.15,24.9
Norway,23240,30,16.6,124.5
Norway,23241,6,2.08,12.48
Norway,23243,72,33.85,337.2
Norway,23244,6,1.95,11.7
Norway,23245,44,28.900000000000002,205.0
Norway,23247,18,5.78,52.019999999999996
Norway,23252,4,3.75,15.0
Norway,23254,4,4.15,16.6
Norway,23255,4,4.15,16.6
Norway,23256,28,8.3,116.19999999999999
Norway,23285,16,0.85,13.6
Norway,23286,24,1.7,20.4
Norway,23287,24,1.7,20.4
Norway,23288,16,0.85,13.6
Norway,23289,16,2.5,20.0
Norway,23290,8,1.25,10.0
Norway,23291,16,2.5,20.0
Norway,23292,8,1.25,10.0
Norway,23293,80,3.32,66.4
Norway,23297,16,1.65,26.4
Norway,23298,12,9.9,59.4
Norway,23307,120,0.42,50.4
Norway,23308,48,1.1,26.4
Norway,23309,24,0.55,13.2
Norway,23310,36,0.42,15.12
Norway,23311,6,2.55,15.3
Norway,23315,2,9.95,19.9
Norway,23317,4,19.9,39.8
Norway,23319,6,2.49,14.94
Norway,23330,12,1.25,15.0
Norway,23333,12,1.25,15.0
Norway,23341,2,8.5,17.0
Norway,23345,12,1.25,15.0
Norway,23346,12,1.25,15.0
Norway,23355,8,4.95,39.6
Norway,23357,4,4.95,19.8
Norway,23358,24,5.0,45.0
Norway,23366,16,0.65,10.4
Norway,23367,16,0.65,10.4
Norway,23368,16,0.65,10.4
Norway,23388,4,4.15,16.6
Norway,23389,8,4.15,33.2
Norway,23390,4,4.15,16.6
Norway,23394,4,3.75,15.0
Norway,23400,4,6.25,25.0
Norway,23404,6,4.95,29.700000000000003
Norway,23407,6,19.9,39.8
Norway,23413,6,4.95,29.700000000000003
Norway,23418,12,2.08,24.96
Norway,23425,6,2.49,14.94
Norway,23428,4,16.3,32.6
Norway,23429,4,16.3,32.6
Norway,23430,4,16.3,32.6
Norway,23479,2,7.85,15.7
Norway,23480,16,7.5,60.0
Norway,23482,12,1.65,19.8
Norway,23493,70,5.85,136.5
Norway,23494,3,5.95,17.85
Norway,23502,12,1.25,15.0
Norway,23503,12,1.25,15.0
Norway,23508,20,0.42,8.4
Norway,23509,20,0.42,8.4
Norway,23530,6,4.95,29.700000000000003
Norway,23534,3,5.95,17.85
Norway,23542,6,7.45,44.7
Norway,23543,6,7.45,44.7
Norway,23559,18,4.16,37.44
Norway,23564,12,1.25,15.0
Norway,23569,8,4.95,39.6
Norway,23570,12,1.25,15.0
Norway,23571,36,4.949999999999999,59.400000000000006
Norway,35001G,18,3.39,61.02
Norway,35471D,24,0.39,9.36
Norway,35637A,12,1.95,23.4
Norway,35637C,6,1.95,11.7
Norway,35810A,12,0.83,9.96
Norway,35933,30,0.38,11.4
Norway,37448,24,2.98,35.76
Norway,37495,16,7.5,60.0
Norway,37500,12,4.95,59.400000000000006
Norway,46000M,12,1.55,18.6
Norway,46000S,4,1.45,5.8
Norway,47503A,24,0.42,10.08
Norway,47504H,84,2.37,66.36
Norway,47559B,30,3.75,37.5
Norway,47566,12,9.9,59.400000000000006
Norway,47590A,12,10.9,65.4
Norway,47590B,12,10.9,65.4
Norway,47591D,8,1.95,15.6
Norway,72232,384,0.76,72.96
Norway,72760B,4,19.9,39.8
Norway,72807C,4,4.25,17.0
Norway,79066K,10,0.85,8.5
Norway,79191C,12,0.85,10.2
Norway,79321,12,5.75,69.0
Norway,82482,12,5.5,33.0
Norway,82484,2,7.95,15.9
Norway,82494L,6,2.95,17.700000000000003
Norway,82551,12,1.45,17.4
Norway,82581,108,1.6500000000000001,59.4
Norway,82600,156,10.0,303.6
Norway,84029E,8,3.95,31.6
Norway,84050,252,8.7,329.4
Norway,84077,48,0.29,13.919999999999998
Norway,84078A,4,34.95,139.8
Norway,84086C,6,2.95,17.700000000000003
Norway,84279P,4,3.75,15.0
Norway,84347,6,2.55,15.3
Norway,84356,2,6.95,13.9
Norway,84375,48,4.2,100.80000000000001
Norway,84378,12,1.45,17.4
Norway,84380,36,4.15,49.8
Norway,84510A,50,3.75,62.5
Norway,84519A,48,1.25,60.0
Norway,84519B,48,1.25,60.0
Norway,84535B,16,0.65,10.4
Norway,84596B,48,1.26,20.16
Norway,84596F,80,1.26,33.599999999999994
Norway,84596G,16,0.42,6.72
Norway,84600,2,7.95,15.9
Norway,84692,100,0.84,42.0
Norway,84817,6,2.1,12.6
Norway,84819,3,4.25,12.75
Norway,84820,2,5.95,11.9
Norway,84828,12,1.25,15.0
Norway,84832,24,1.7,20.4
Norway,84843,2,5.95,11.9
Norway,84879,16,3.38,27.04
Norway,84880,3,7.5,22.5
Norway,84970L,12,0.95,11.4
Norway,84991,168,1.52,76.8
Norway,84992,72,1.6500000000000001,39.599999999999994
Norway,84997A,72,3.75,270.0
Norway,84997B,72,3.75,270.0
Norway,84997C,72,3.75,270.0
Norway,84997D,72,3.75,270.0
Norway,85014A,60,10.9,309.0
Norway,85014B,54,10.9,273.3
Norway,85053,18,4.2,37.800000000000004
Norway,85054,6,2.95,17.700000000000003
Norway,85059,8,3.75,30.0
Norway,85071A,24,2.95,70.80000000000001
Norway,85071B,24,2.95,70.80000000000001
Norway,85099B,100,1.79,179.0
Norway,85132C,60,5.85,117.0
Norway,85150,24,5.1,61.2
Norway,85152,132,7.9,253.20000000000005
Norway,85159B,12,1.95,23.4
Norway,85183A,36,1.25,45.0
Norway,85183B,36,1.25,45.0
Norway,85231B,12,0.85,10.2
Norway,85232D,30,14.15,131.7
Norway,M,3,840.3,840.3
Norway,POST,57,1390.5,2870.5
Poland,15056BL,12,17.85,71.4
Poland,15056N,9,11.9,53.550000000000004
Poland,16014,80,1.68,33.6
Poland,16016,100,5.95,85.0
Poland,16161U,25,0.42,10.5
Poland,20712,10,2.08,20.8
Poland,20718,10,1.25,12.5
Poland,20726,10,1.65,16.5
Poland,20801,16,0.75,12.0
Poland,20803,36,0.42,15.12
Poland,20836,36,2.4899999999999998,29.880000000000003
Poland,20839,48,3.4,40.8
Poland,21110,24,1.95,46.8
Poland,21154,10,1.25,12.5
Poland,21216,4,4.95,19.8
Poland,21232,168,7.3100000000000005,196.32
Poland,21261,6,2.95,17.700000000000003
Poland,21277,1,21.95,21.95
Poland,21288,6,2.95,17.700000000000003
Poland,21700,24,0.85,20.4
Poland,21733,32,2.55,81.6
Poland,21770,6,9.9,29.700000000000003
Poland,21824,48,0.39,18.72
Poland,21868,24,2.5,30.0
Poland,21890,6,3.25,19.5
Poland,21891,12,1.45,17.4
Poland,21896,18,6.300000000000001,37.8
Poland,21929,20,4.16,41.6
Poland,21930,10,2.08,20.8
Poland,22053,10,1.25,12.5
Poland,22055,24,3.3,39.599999999999994
Poland,22057,36,2.98,53.64
Poland,22059,96,4.23,131.51999999999998
Poland,22061,12,39.8,119.39999999999999
Poland,22063,24,8.850000000000001,70.80000000000001
Poland,22065,48,0.39,18.72
Poland,22077,12,1.65,19.8
Poland,22092,36,0.39,14.04
Poland,22094,36,0.39,14.04
Poland,22138,3,4.95,14.85
Poland,22169,8,17.0,68.0
Poland,22170,4,6.75,27.0
Poland,22171,6,17.0,51.0
Poland,22173,40,12.14,120.72
Poland,22176,6,2.95,17.700000000000003
Poland,22178,12,1.25,15.0
Poland,22188,4,3.95,15.8
Poland,22191,2,8.5,17.0
Poland,22195,48,4.949999999999999,79.2
Poland,22254,24,1.25,30.0
Poland,22255,24,0.85,20.4
Poland,22264,24,0.85,20.4
Poland,22278,3,4.95,14.85
Poland,22312,6,2.95,17.700000000000003
Poland,22321,24,0.85,20.4
Poland,22322,24,0.85,20.4
Poland,22340,24,0.39,9.36
Poland,22342,36,2.4,37.8
Poland,22366,2,7.95,15.9
Poland,22377,5,2.1,10.5
Poland,22445,6,2.95,17.700000000000003
Poland,22467,6,2.55,15.3
Poland,22469,36,4.949999999999999,59.400000000000006
Poland,22470,6,2.95,17.700000000000003
Poland,22478,10,1.25,12.5
Poland,22480,12,1.25,15.0
Poland,22481,12,1.25,15.0
Poland,22482,12,1.25,15.0
Poland,22487,1,9.95,9.95
Poland,22494,12,1.25,15.0
Poland,22503,3,12.75,38.25
Poland,22510,8,1.25,10.0
Poland,22553,12,1.65,19.8
Poland,22554,12,1.65,19.8
Poland,22557,12,1.65,19.8
Poland,22567,36,4.15,49.8
Poland,22617,3,4.95,14.85
Poland,22620,12,1.45,17.4
Poland,22622,2,11.95,23.9
Poland,22624,14,42.5,119.0
Poland,22625,4,17.0,34.0
Poland,22626,8,25.5,68.0
Poland,22627,6,25.5,51.0
Poland,22646,36,4.35,52.199999999999996
Poland,22649,8,4.95,39.6
Poland,22652,10,1.65,16.5
Poland,22666,60,14.350000000000001,167.40000000000003
Poland,22668,5,2.95,14.75
Poland,22671,12,1.65,19.8
Poland,22672,12,1.65,19.8
Poland,22673,12,1.25,15.0
Poland,22675,12,1.25,15.0
Poland,22683,10,1.25,12.5
Poland,22684,10,1.25,12.5
Poland,22686,12,1.25,15.0
Poland,22690,10,32.1,80.1
Poland,22710,25,0.42,10.5
Poland,22720,36,19.1,161.4
Poland,22722,48,23.200000000000003,177.60000000000002
Poland,22726,4,3.75,15.0
Poland,22728,4,3.75,15.0
Poland,22745,6,2.1,12.6
Poland,22746,6,2.1,12.6
Poland,22748,6,2.1,12.6
Poland,22759,12,1.65,19.8
Poland,22761,1,24.95,24.95
Poland,22762,1,14.95,14.95
Poland,22781,4,15.3,30.6
Poland,22782,8,9.95,79.6
Poland,22783,8,7.95,63.6
Poland,22795,2,6.75,13.5
Poland,22796,4,9.95,39.8
Poland,22844,8,17.0,68.0
Poland,22845,12,25.4,76.19999999999999
Poland,22847,1,16.95,16.95
Poland,22863,8,2.95,23.6
Poland,22898,8,1.95,15.6
Poland,22907,24,0.85,20.4
Poland,22918,12,0.65,7.800000000000001
Poland,22920,12,0.65,7.800000000000001
Poland,22960,18,12.75,76.5
Poland,22961,108,5.8,156.6
Poland,22962,24,1.7,20.4
Poland,22963,12,0.85,10.2
Poland,22969,36,4.35,52.199999999999996
Poland,22978,12,7.5,45.0
Poland,22979,60,7.25,87.0
Poland,22980,12,1.65,19.8
Poland,22982,12,1.25,15.0
Poland,22989,18,6.5,58.5
Poland,22993,60,3.75,75.0
Poland,22998,24,0.42,10.08
Poland,23051,2,8.25,16.5
Poland,23052,4,16.5,33.0
Poland,23053,2,8.25,16.5
Poland,23054,2,8.25,16.5
Poland,23084,48,1.79,85.92
Poland,23108,8,12.5,50.0
Poland,23110,2,5.75,11.5
Poland,23113,3,4.95,14.85
Poland,23144,12,0.83,9.96
Poland,23145,12,0.95,11.4
Poland,23148,12,0.83,9.96
Poland,23154,12,2.08,24.96
Poland,23159,12,2.08,24.96
Poland,23165,12,1.65,19.8
Poland,23166,24,2.5,30.0
Poland,23167,12,0.83,9.96
Poland,23188,12,1.65,19.8
Poland,23198,48,4.35,69.6
Poland,23231,25,0.42,10.5
Poland,23238,6,4.15,24.9
Poland,23240,12,8.3,49.8
Poland,23243,20,19.8,99.0
Poland,23249,12,1.65,19.8
Poland,23250,12,1.25,15.0
Poland,23263,12,1.25,15.0
Poland,23264,12,1.25,15.0
Poland,23265,12,1.25,15.0
Poland,23266,12,1.25,15.0
Poland,23299,12,3.75,45.0
Poland,23321,12,1.65,19.8
Poland,23322,6,2.95,17.700000000000003
Poland,23393,4,3.75,15.0
Poland,23394,4,3.75,15.0
Poland,23395,4,3.75,15.0
Poland,23396,4,3.75,15.0
Poland,23423,6,3.75,22.5
Poland,35810A,12,0.83,9.96
Poland,35953,48,0.39,18.72
Poland,35970,12,1.69,20.28
Poland,37446,32,4.35,46.4
Poland,37447,36,2.98,53.64
Poland,37448,144,5.48,191.51999999999998
Poland,37449,8,29.849999999999998,79.6
Poland,37450,42,11.4,116.70000000000002
Poland,47559B,30,3.75,37.5
Poland,47591D,8,1.95,15.6
Poland,47599A,6,2.1,12.6
Poland,82484,2,7.95,15.9
Poland,82578,12,0.55,6.6000000000000005
Poland,82580,12,0.55,6.6000000000000005
Poland,82583,24,4.2,50.400000000000006
Poland,82613D,20,0.42,8.4
Poland,84078A,1,39.95,39.95
Poland,84279B,4,3.75,15.0
Poland,84279P,12,3.39,40.68
Poland,84378,12,1.25,15.0
Poland,84380,12,1.25,15.0
Poland,84509A,4,3.75,15.0
Poland,84509B,4,3.75,15.0
Poland,84832,24,1.7,20.4
Poland,84915,10,1.25,12.5
Poland,84917,20,1.25,25.0
Poland,84968A,2,12.75,25.5
Poland,84968C,2,12.75,25.5
Poland,84968F,4,25.5,51.0
Poland,84969,6,4.25,25.5
Poland,84970L,36,3.15,37.8
Poland,85048,4,7.95,31.8
Poland,85053,6,2.1,12.6
Poland,85054,6,2.95,17.700000000000003
Poland,85094,48,0.19,9.12
Poland,POST,9,200.0,360.0
Portugal,10133,20,0.42,8.4
Portugal,11001,16,1.69,27.04
Portugal,16008,12,0.12,1.44
Portugal,16048,24,0.12,2.88
Portugal,16156S,25,0.42,10.5
Portugal,16161P,100,1.26,42.0
Portugal,16161U,50,0.42,21.0
Portugal,16169E,25,0.42,10.5
Portugal,20652,12,1.25,15.0
Portugal,20658,27,3.75,33.75
Portugal,20669,17,3.75,21.25
Portugal,20676,5,1.25,6.25
Portugal,20685,4,15.9,31.8
Portugal,20696,8,3.75,30.0
Portugal,20702,1,4.25,4.25
Portugal,20711,20,4.16,41.6
Portugal,20712,10,2.08,20.8
Portugal,20713,20,4.16,41.6
Portugal,20716,20,1.25,25.0
Portugal,20718,45,5.0,56.25
Portugal,20719,10,0.85,8.5
Portugal,20723,30,2.55,25.5
Portugal,20724,133,8.5,113.05
Portugal,20725,215,23.099999999999998,354.75
Portugal,20726,53,8.25,87.45
Portugal,20728,171,19.799999999999997,282.15
Portugal,20749,2,7.95,15.9
Portugal,20750,16,31.8,127.2
